Id,Predicted
1626,0.6407068
1627,0.0013820877
1628,0.9999999
1629,0.9998124
1630,0.9271477
1631,0.9999999
1632,0.6418137
1633,0.14386332
1634,1.0
1635,0.99997187
1636,0.00096223457
1637,7.141323e-07
1638,0.73079973
1639,0.8935102
1640,0.9738686
1641,0.08455364
1642,0.99942124
1643,0.99947304
1644,0.89100426
1645,0.97407883
1646,0.99828583
1647,0.8624813
1648,0.00020349644
1649,0.33025998
1650,0.98391104
1651,0.009242077
1652,0.99968827
1653,0.900918
1654,0.90137494
1655,0.9876095
1656,0.9867155
1657,0.85446346
1658,0.99949574
1659,0.5270388
1660,0.9283781
1661,0.9999958
1662,0.9999999
1663,0.6343215
1664,0.99939096
1665,0.9999999
1666,0.00062036497
1667,0.56467795
1668,0.8281875
1669,0.91565174
1670,0.8940545
1671,0.99891114
1672,1.0
1673,0.99927586
1674,0.9999999
1675,0.00019802443
1676,0.010145106
1677,0.38240764
1678,0.48410833
1679,0.97606874
1680,0.013487588
1681,1.0
1682,0.8820307
1683,0.99968326
1684,0.9997292
1685,0.8824612
1686,0.99884075
1687,0.8748992
1688,0.9740165
1689,0.09778292
1690,0.99711514
1691,0.99999976
1692,0.99678564
1693,0.67655224
1694,0.9940469
1695,7.8855024e-05
1696,0.9997676
1697,0.8556441
1698,0.9999999
1699,0.999037
1700,0.32845822
1701,0.55484575
1702,0.7839868
1703,0.008828717
1704,0.6472877
1705,0.9999999
1706,0.091088064
1707,0.95395076
1708,0.9982272
1709,0.3792562
1710,0.9999989
1711,0.9990054
1712,0.99988854
1713,0.42149663
1714,0.0021819626
1715,0.00024108886
1716,0.21145882
1717,3.0484403e-05
1718,0.99957687
1719,0.90425605
1720,0.97952807
1721,0.0017466529
1722,0.94765544
1723,1.5569684e-09
1724,0.9996214
1725,0.9005194
1726,1.4645432e-09
1727,6.461907e-07
1728,4.0196832e-05
1729,0.9860719
1730,0.18031481
1731,0.00012161551
1732,0.001607778
1733,0.99999535
1734,3.5255445e-05
1735,0.8882923
1736,0.92109555
1737,0.99999976
1738,0.30300826
1739,0.9780952
1740,0.8891028
1741,0.0010161636
1742,0.99929905
1743,0.99967563
1744,0.3697252
1745,0.9999999
1746,0.8924872
1747,8.891017e-05
1748,0.9998047
1749,0.54469264
1750,0.8717601
1751,0.9991266
1752,1.0
1753,0.15387891
1754,0.9703782
1755,0.9757051
1756,1.0
1757,0.9935515
1758,0.76760715
1759,0.82556945
1760,0.88849384
1761,0.99999964
1762,0.99947065
1763,0.9989329
1764,0.0031041324
1765,1.0
1766,0.99944264
1767,0.70464593
1768,1.0
1769,0.44076172
1770,0.13080275
1771,0.89643383
1772,0.04039576
1773,0.88480484
1774,0.88189185
1775,0.00014037553
1776,0.9995764
1777,0.002929686
1778,0.99980503
1779,0.8802212
1780,0.781101
1781,0.8930876
1782,0.6793228
1783,0.99967015
1784,0.9994837
1785,0.89598215
1786,0.00032169317
1787,0.9998375
1788,0.0023003258
1789,0.016626889
1790,0.9999869
1791,0.8952333
1792,0.986128
1793,0.94727
1794,0.99967074
1795,1.0
1796,0.0008011505
1797,0.34487706
1798,0.99973494
1799,0.6009671
1800,0.99999964
1801,0.8890833
1802,0.9999999
1803,0.011167848
1804,0.896551
1805,0.84560704
1806,1.0
1807,0.00046990122
1808,0.9999999
1809,0.9990735
1810,0.5990829
1811,0.0061040153
1812,0.9995732
1813,0.53438824
1814,1.71879e-05
1815,0.9999995
1816,5.4716844e-07
1817,0.99935836
1818,0.036671147
1819,0.0016862851
1820,0.98329145
1821,0.5609898
1822,0.007924416
1823,1.0
1824,0.9995783
1825,0.88457996
1826,0.00021611874
1827,0.99999976
1828,0.11254667
1829,1.0
1830,0.9995171
1831,0.9997954
1832,0.9994374
1833,0.9857427
1834,0.8975239
1835,0.2412282
1836,0.9999527
1837,1.1688343e-05
1838,0.99999726
1839,0.9999753
1840,0.0047290875
1841,0.99090564
1842,0.99879336
1843,4.701036e-06
1844,0.08926024
1845,0.8858427
1846,0.0029328244
1847,6.92285e-05
1848,1.0
1849,0.0009404492
1850,0.7604381
1851,0.99830085
1852,1.0
1853,0.99906284
1854,0.99930704
1855,0.0022238048
1856,0.9973277
1857,0.82389086
1858,2.083391e-05
1859,0.99928623
1860,0.9992059
1861,0.9834366
1862,0.0018075962
1863,0.60094714
1864,0.31110066
1865,0.998749
1866,1.3822125e-05
1867,0.9915296
1868,0.9999788
1869,0.9994019
1870,0.00089108
1871,0.9999714
1872,0.9858278
1873,0.7149337
1874,0.9999299
1875,0.26108763
1876,0.93903816
1877,0.023363821
1878,0.9791325
1879,1.8317161e-05
1880,0.5006596
1881,0.88313
1882,0.86993974
1883,7.8583806e-05
1884,0.44299984
1885,0.032346062
1886,0.9483922
1887,0.9997416
1888,0.883621
1889,0.99998915
1890,0.98721355
1891,0.39593133
1892,0.8884259
1893,0.05833836
1894,0.9999999
1895,0.9865144
1896,0.9966899
1897,0.00020323117
1898,0.043836012
1899,0.99505484
1900,0.9998547
1901,0.9996145
1902,0.13678627
1903,0.79282427
1904,1.0
1905,0.003394074
1906,0.9897915
1907,0.0014402549
1908,4.1553325e-05
1909,0.0007148693
1910,0.98215103
1911,0.97708875
1912,0.99025786
1913,0.896988
1914,0.9475095
1915,0.89537317
1916,0.3805849
1917,0.89915043
1918,0.8777844
1919,0.0016929392
1920,0.89995205
1921,0.89146423
1922,3.6482677e-05
1923,0.9998621
1924,0.005254311
1925,0.9999999
1926,0.9626966
1927,1.0
1928,0.0068478067
1929,0.9997451
1930,1.4879852e-07
1931,0.9991922
1932,0.99990606
1933,0.9359955
1934,0.003663545
1935,0.89519995
1936,1.0
1937,0.0038539902
1938,0.9993773
1939,0.99909806
1940,0.9999999
1941,0.9998667
1942,0.30580702
1943,0.99969065
1944,0.89352524
1945,0.00020846486
1946,1.4879852e-07
1947,0.5011581
1948,0.00017211439
1949,0.36246067
1950,0.5868956
1951,0.6467223
1952,0.999678
1953,0.99051416
1954,0.0313673
1955,0.9994679
1956,0.99857306
1957,0.00041518733
1958,0.13776909
1959,3.7377875e-05
1960,0.8959794
1961,0.8199632
1962,1.0592808e-08
1963,0.5000934
1964,0.9987465
1965,0.94210106
1966,0.99930537
1967,2.2304134e-07
1968,0.98677224
1969,0.99999976
1970,4.748802e-05
1971,0.88133776
1972,0.891702
1973,0.9999981
1974,0.9999999
1975,0.00072327635
1976,1.3117804e-07
1977,0.997693
1978,0.012512987
1979,0.8836476
1980,0.0007570585
1981,0.006534576
1982,0.87468374
1983,0.88455504
1984,0.4875261
1985,0.8356344
1986,0.0044734715
1987,0.99989223
1988,0.8879763
1989,0.9997677
1990,0.9111192
1991,0.99926645
1992,0.99998987
1993,0.0020261982
1994,0.8622624
1995,0.5867197
1996,0.93056685
1997,0.0012504833
1998,4.8738002e-05
1999,0.28192723
2000,0.00014668913
2001,0.89939696
2002,0.19944961
2003,0.00063367776
2004,0.00044355702
2005,0.8951196
2006,0.90658605
2007,0.8877003
2008,0.46537155
2009,0.0025622377
2010,2.878321e-07
2011,0.35615304
2012,0.89233077
2013,5.862049e-05
2014,0.85738593
2015,0.9833767
2016,0.0010025874
2017,0.4358085
2018,0.9999763
2019,8.0359015e-08
2020,0.6084896
2021,0.00017297963
2022,0.8521822
2023,0.99958926
2024,0.23972356
2025,0.9974286
2026,0.8825776
2027,7.392001e-05
2028,0.7738939
2029,0.88446057
2030,0.003128576
2031,0.11305329
2032,8.3683267e-07
2033,0.0015062541
2034,0.9549014
2035,0.64540666
2036,0.33065873
2037,0.48787004
2038,0.8783492
2039,0.8933968
2040,0.89442813
2041,0.8949247
2042,0.88752675
2043,0.13188152
2044,0.9772274
2045,1.2907335e-05
2046,0.99920124
2047,0.0023087128
2048,0.9994123
2049,0.9999999
2050,0.9988708
2051,0.9988532
2052,0.99996436
2053,0.8735893
2054,0.9962637
2055,0.9989845
2056,0.9999999
2057,0.16987246
2058,2.1906308e-05
2059,0.9991924
2060,0.99938846
2061,0.95058626
2062,0.898771
2063,0.00022495046
2064,0.00011106522
2065,0.00052685814
2066,0.98623604
2067,2.718157e-05
2068,0.9119136
2069,0.87546027
2070,0.85409623
2071,0.7319134
2072,0.008623062
2073,5.781737e-05
2074,0.9999999
2075,0.983548
2076,1.41868615e-08
2077,0.999721
2078,0.053171374
2079,0.4019328
2080,0.9934535
2081,0.0048498237
2082,0.88027066
2083,0.00033764757
2084,0.9241926
2085,0.9977082
2086,0.013247339
2087,0.000118143405
2088,0.017086199
2089,0.9996177
2090,0.9993728
2091,0.93796456
2092,0.9935088
2093,0.00018950482
2094,0.89444196
2095,0.03653002
2096,0.9998976
2097,0.99999976
2098,0.0046138074
2099,0.9999999
2100,0.016463201
2101,0.38537598
2102,0.88542646
2103,0.99999964
2104,0.80581033
2105,8.4099745e-05
2106,0.99981993
2107,0.8951879
2108,0.00011253749
2109,0.86112607
2110,0.52351075
2111,0.22659554
2112,0.0025786345
2113,0.9999993
2114,0.89762866
2115,0.11306411
2116,0.9986588
2117,0.9992968
2118,0.09748979
2119,0.9994529
2120,0.99992526
2121,0.002871583
2122,0.9999876
2123,0.8199635
2124,0.9993438
2125,0.99998164
2126,0.9851854
2127,0.99798054
2128,0.9996283
2129,2.640912e-05
2130,0.0010844847
2131,0.999928
2132,0.33009517
2133,1.0
2134,1.0
2135,0.8703217
2136,0.99942565
2137,0.9994986
2138,0.2693518
2139,0.49485734
2140,0.16538018
2141,0.99999976
2142,0.99931264
2143,0.0005142343
2144,0.7679874
2145,0.99999833
2146,0.00070704985
2147,0.88710326
2148,0.999225
2149,0.9985128
2150,0.00020616852
2151,0.9999685
2152,0.00015096879
2153,0.98734784
2154,0.19636996
2155,1.0
2156,0.9999969
2157,0.88392806
2158,0.9999989
2159,0.98759323
2160,0.99895895
2161,0.7969381
2162,0.9997279
2163,0.45563775
2164,0.99850285
2165,0.9989875
2166,0.0044672433
2167,0.11266034
2168,0.43762457
2169,0.99999976
2170,0.012075262
2171,0.89202183
2172,0.4308624
2173,0.7227771
2174,0.96506983
2175,0.75265276
2176,0.997736
2177,0.6754245
2178,0.9735492
2179,0.81618124
2180,1.0
2181,0.8785557
2182,0.90250415
2183,0.9997441
2184,0.99748033
2185,0.00017905545
2186,0.016333032
2187,0.99974877
2188,0.9998857
2189,0.9900439
2190,0.8942974
2191,0.9996723
2192,0.877834
2193,0.99999976
2194,6.4064036e-05
2195,0.7956793
2196,0.0001406887
2197,0.89569116
2198,0.9847419
2199,0.99999976
2200,0.80322206
2201,0.9999999
2202,0.9702908
2203,0.9999999
2204,0.000783478
2205,0.9999939
2206,0.99969816
2207,0.55634123
2208,0.00037531886
2209,0.99999976
2210,1.0
2211,0.30940282
2212,0.88721526
2213,0.8351765
2214,0.9999999
2215,0.99934477
2216,0.979266
2217,0.97618836
2218,0.9999999
2219,0.0002807747
2220,0.0024232352
2221,0.00030901757
2222,0.999681
2223,0.9998636
2224,0.99815065
2225,1.0
2226,0.9999627
2227,0.16731106
2228,0.8910973
2229,0.0031563807
2230,0.8833386
2231,0.99751246
2232,1.0
2233,0.6910972
2234,0.89084876
2235,0.8773258
2236,0.0082995575
2237,0.9473992
2238,0.99999976
2239,0.9995499
2240,1.0
2241,0.9981798
2242,0.8880944
2243,0.04486086
2244,0.35497487
2245,0.9706663
2246,0.9938174
2247,0.9972132
2248,0.83837855
2249,0.9994073
2250,0.19944961
2251,0.99986243
2252,1.7006607e-05
2253,0.9999975
2254,0.45861492
2255,1.0
2256,6.41026e-05
2257,0.13478373
2258,0.9793819
2259,0.8845803
2260,0.00012749861
2261,0.8871183
2262,0.0025862935
2263,1.0
2264,0.19944961
2265,0.3141728
2266,0.99817693
2267,0.99999976
2268,2.1732435e-06
2269,0.9997763
2270,0.018224081
2271,0.99999845
2272,0.9999746
2273,0.58916193
2274,0.8575832
2275,0.005423118
2276,0.13197549
2277,0.29081008
2278,0.00031950016
2279,0.99939156
2280,0.17560105
2281,0.018541869
2282,5.9777296e-05
2283,0.9999999
2284,0.002715515
2285,0.9999467
2286,0.1838434
2287,0.9982078
2288,0.99976295
2289,0.0012054845
2290,0.900196
2291,0.40003973
2292,0.891253
2293,0.9998524
2294,0.9998179
2295,0.7016754
2296,0.94324523
2297,0.9984761
2298,0.99976593
2299,0.04068148
2300,1.0
2301,0.92297167
2302,0.5066503
2303,0.9996793
2304,0.325924
2305,0.0372169
2306,0.99999857
2307,0.003818544
2308,0.0014456778
2309,0.8831697
2310,0.0051069073
2311,0.99953353
2312,0.49522415
2313,0.9992066
2314,0.07071405
2315,0.99856275
2316,0.6785305
2317,0.9926468
2318,0.9999567
2319,0.72713906
2320,0.9977362
2321,0.7649117
2322,0.007147055
2323,0.012871118
2324,0.9996879
2325,0.99524873
2326,0.087733544
2327,0.9999515
2328,8.9552605e-06
2329,0.99829227
2330,7.24784e-06
2331,0.9997396
2332,0.9999993
2333,0.005239473
2334,0.91226006
2335,0.9983625
2336,0.90179026
2337,0.88060296
2338,0.6304701
2339,0.4361741
2340,0.99999976
2341,0.8559522
2342,0.99749964
2343,0.00035995874
2344,0.9999958
2345,0.0028313808
2346,6.1536883e-07
2347,0.87812155
2348,0.9999021
2349,0.9988274
2350,0.0013307362
2351,0.33308724
2352,0.3836903
2353,0.9999999
2354,0.038289003
2355,0.998719
2356,0.0034217543
2357,0.000121823265
2358,0.008184428
2359,0.06174428
2360,0.99142927
2361,0.0027841348
2362,0.013247339
2363,0.99999416
2364,0.019297725
2365,0.06785245
2366,0.9998312
2367,0.20841727
2368,0.020465609
2369,7.877623e-07
2370,0.726566
2371,0.8895061
2372,0.9988777
2373,1.0
2374,0.9999571
2375,0.9168144
2376,0.88750345
2377,0.87745374
2378,0.979143
2379,0.8635767
2380,0.99968684
2381,0.98431754
2382,3.4879362e-05
2383,0.008451562
2384,0.13823558
2385,0.00055817794
2386,0.7183497
2387,0.9990773
2388,0.98502177
2389,0.5474548
2390,0.99931777
2391,0.600445
2392,0.8810447
2393,0.91278785
2394,0.99970764
2395,1.0
2396,1.24169665e-05
2397,0.99964476
2398,0.99978906
2399,0.998919
2400,0.066843405
2401,0.99999976
2402,0.9948278
2403,0.99926955
2404,0.9982659
2405,0.47806725
2406,0.8897206
2407,0.6765713
2408,0.9999988
2409,0.91789323
2410,0.02896048
2411,0.0034838263
2412,0.00012685492
2413,0.2422168
2414,1.6369742e-07
2415,0.999607
2416,3.860396e-05
2417,0.00030058168
2418,0.9997663
2419,0.5576404
2420,4.9382084e-05
2421,0.25013116
2422,0.8954018
2423,0.9771388
2424,0.58166695
2425,0.08131915
2426,0.9017186
2427,0.8773508
2428,0.9994855
2429,0.00044424884
2430,0.9999988
2431,0.99998283
2432,0.82545376
2433,0.13903295
2434,0.8402144
2435,0.9998281
2436,6.466678e-05
2437,0.99870825
2438,0.9999999
2439,0.9999999
2440,0.56639546
2441,0.88500345
2442,0.85603684
2443,0.89847374
2444,0.71525294
2445,0.8891953
2446,0.932063
2447,1.0
2448,0.71687794
2449,0.9999999
2450,0.9998062
2451,0.0062338696
2452,0.9994198
2453,7.925239e-07
2454,0.70822793
2455,0.9743351
2456,0.8660671
2457,0.45476905
2458,0.0026236558
2459,0.99850637
2460,0.99999964
2461,0.8757976
2462,0.6209931
2463,0.0057434733
2464,0.9996879
2465,0.89124376
2466,0.27632856
2467,0.9999999
2468,0.99948883
2469,0.9993569
2470,0.106058404
2471,0.95178753
2472,0.97355837
2473,0.94145936
2474,0.9998036
2475,0.013247339
2476,0.9989561
2477,1.0
2478,0.6846257
2479,0.013247339
2480,0.3345491
2481,0.9998136
2482,0.9666222
2483,0.9979961
2484,0.38152748
2485,0.9999993
2486,0.96056867
2487,0.9757027
2488,9.00797e-09
2489,0.07662886
2490,0.18787546
2491,0.9987866
2492,0.038250916
2493,4.0951123e-05
2494,7.4824384e-05
2495,0.55250084
2496,0.95245445
2497,0.7984031
2498,0.0035904741
2499,1.0
2500,0.98441064
2501,0.99999976
2502,0.18437709
2503,0.55486643
2504,0.98422813
2505,0.047154568
2506,0.999673
2507,0.9992532
2508,0.98295516
2509,0.999905
2510,0.99972194
2511,0.019002574
2512,0.9991602
2513,0.8562553
2514,0.87279016
2515,0.0054154485
2516,0.99824995
2517,0.99948007
2518,0.88493645
2519,0.1801564
2520,0.9984303
2521,0.8837902
2522,0.0011371598
2523,0.9999999
2524,4.0861966e-07
2525,0.000417422
2526,0.95582503
2527,0.771319
2528,0.9995524
2529,0.8123912
2530,0.88578343
2531,0.00051472965
2532,0.99672556
2533,0.8889325
2534,0.8974439
2535,0.56103724
2536,0.8881966
2537,0.00015128798
2538,1.0
2539,0.68350613
2540,0.9996716
2541,0.84152
2542,4.5030188e-10
2543,0.99475634
2544,0.28084815
2545,0.99753594
2546,0.99994314
2547,0.64101654
2548,0.9997352
2549,0.9986688
2550,1.4879852e-07
2551,0.9877145
2552,0.7335617
2553,0.0019111271
2554,0.8861281
2555,0.87822735
2556,0.8928629
2557,1.0
2558,0.9779888
2559,0.18757035
2560,0.98834604
2561,0.99868983
2562,0.37417504
2563,0.8893657
2564,0.13293992
2565,0.895873
2566,1.0
2567,0.99229866
2568,0.99999976
2569,0.9999993
2570,0.99952257
2571,2.3163211e-05
2572,0.8783295
2573,0.09481758
2574,0.99969435
2575,0.063882075
2576,0.99953973
2577,0.8903025
2578,0.81198585
2579,0.97460836
2580,1.0
2581,0.0015622437
2582,0.9981384
2583,0.00027978036
2584,0.98658466
2585,0.99999976
2586,0.99842596
2587,0.99946886
2588,0.89673656
2589,0.9728377
2590,0.99760133
2591,0.8885935
2592,0.002943143
2593,0.99999976
2594,0.086277016
2595,0.0004197443
2596,0.99999976
2597,0.88819104
2598,0.5340536
2599,0.01684473
2600,1.794415e-05
2601,0.9999995
2602,0.87758684
2603,0.4564847
2604,0.09656449
2605,0.99842465
2606,0.0033661886
2607,4.5891386e-05
2608,0.9422575
2609,0.25312448
2610,0.9967378
2611,1.0
2612,0.33687055
2613,0.72195405
2614,0.9985543
2615,0.00055477093
2616,0.3043287
2617,0.007894423
2618,0.014247404
2619,0.99999917
2620,0.9999999
2621,0.89772046
2622,0.99999976
2623,0.99999964
2624,0.019479314
2625,0.8629094
2626,0.8845672
2627,0.0003077123
2628,0.98738897
2629,0.24305913
2630,0.561838
2631,0.11046559
2632,0.061212543
2633,0.97780323
2634,7.017205e-05
2635,0.005673896
2636,0.99999774
2637,0.23505762
2638,0.0040163924
2639,0.9989761
2640,0.8824129
2641,0.69013816
2642,0.61408377
2643,0.999483
2644,0.98999166
2645,1.0
2646,0.9997931
2647,0.0029671635
2648,0.9999467
2649,0.8797266
2650,0.00033150136
2651,1.21098665e-05
2652,0.010873421
2653,0.00797855
2654,0.0921666
2655,0.99550456
2656,0.9998871
2657,0.8962127
2658,0.37919426
2659,0.89796954
2660,0.99846184
2661,0.9995597
2662,0.2139316
2663,0.9996908
2664,0.85828763
2665,0.99949646
2666,4.9290577e-07
2667,0.9995022
2668,0.44040608
2669,1.0
2670,0.97796005
2671,5.676135e-07
2672,0.999796
2673,4.0721866e-06
2674,0.99888307
2675,0.8982529
2676,0.99999976
2677,0.88661927
2678,1.0
2679,0.015846595
2680,0.63811225
2681,0.47920644
2682,0.043101728
2683,0.33462128
2684,0.88489926
2685,0.0003217241
2686,2.0004136e-05
2687,0.9996444
2688,0.99998975
2689,0.06447045
2690,0.98640627
2691,0.000106333515
2692,0.99998605
2693,0.88009316
2694,0.99999976
2695,0.6986855
2696,0.89224756
2697,1.0
2698,0.9982681
2699,0.52186584
2700,0.99999964
2701,5.9439225e-07
2702,0.9993339
2703,0.9999999
2704,0.9922173
2705,0.8833965
2706,0.89539677
2707,1.0
2708,0.9781578
2709,1.0
2710,0.99970704
2711,0.18146506
2712,3.7538593e-05
2713,0.9986846
2714,0.9999999
2715,0.001446697
2716,1.0
2717,0.99959785
2718,0.22299516
2719,0.9990779
2720,0.9999999
2721,1.41563405e-05
2722,0.23153788
2723,0.9926312
2724,0.752101
2725,0.9999999
2726,0.9999999
2727,0.6917177
2728,1.07614815e-05
2729,0.9999987
2730,0.9994861
2731,0.45062423
2732,0.9601233
2733,0.90064156
2734,1.0
2735,4.5138167e-06
2736,0.8799581
2737,0.010048844
2738,0.99942124
2739,0.9999999
2740,0.9997867
2741,0.20341325
2742,0.9999999
2743,0.00012685552
2744,0.023147177
2745,0.0016611961
2746,0.99999964
2747,0.0001382223
2748,0.99923253
2749,0.003971964
2750,0.6797575
2751,0.28986
2752,0.99259186
2753,0.61170506
2754,0.07071405
2755,0.9863055
2756,0.9999999
2757,0.99996316
2758,0.9278993
2759,0.99862456
2760,0.75334734
2761,0.91495776
2762,0.9993661
2763,3.910331e-05
2764,0.79007417
2765,0.05327637
2766,0.974287
2767,0.9857125
2768,0.99999964
2769,0.99925894
2770,0.891479
2771,0.99889696
2772,0.0046480983
2773,1.5340642e-06
2774,0.9327571
2775,0.9988913
2776,0.999928
2777,0.028925484
2778,0.9080352
2779,0.3573405
2780,0.9999547
2781,0.9999993
2782,7.942723e-05
2783,0.0003324315
2784,0.9003704
2785,0.97969794
2786,8.4467104e-07
2787,0.031333733
2788,0.97349393
2789,9.46109e-06
2790,0.9999845
2791,0.24314076
2792,1.0
2793,0.9999999
2794,0.99999976
2795,0.9496825
2796,0.99508876
2797,0.6611748
2798,0.99999416
2799,0.4539513
2800,0.99335724
2801,9.7128745e-05
2802,0.93893296
2803,0.00070363167
2804,0.93514645
2805,0.557485
2806,0.048756856
2807,0.17619686
2808,0.00015729971
2809,0.0044440613
2810,0.0004636762
2811,0.9992599
2812,7.398312e-05
2813,0.9999999
2814,0.35540864
2815,0.8203446
2816,0.0011311128
2817,0.7459108
2818,0.806169
2819,0.06866482
2820,0.9992655
2821,0.9994967
2822,0.88826877
2823,1.0
2824,0.20450988
2825,0.11188229
2826,0.999416
2827,0.9999999
2828,0.18962754
2829,0.025834078
2830,0.78012687
2831,0.9999999
2832,0.4071526
2833,0.8942282
2834,0.59556854
2835,0.89259845
2836,4.9784927e-07
2837,0.9994648
2838,1.0
2839,2.2877374e-07
2840,0.9999995
2841,0.999405
2842,0.0022087796
2843,0.0037451058
2844,0.8978963
2845,0.99998665
2846,0.99937314
2847,4.5960962e-07
2848,0.6081986
2849,0.00022504976
2850,0.0020357263
2851,0.99784195
2852,0.8546906
2853,0.893081
2854,0.4240112
2855,0.9820227
2856,3.8647653e-05
2857,0.8777322
2858,0.4781451
2859,0.19878028
2860,0.99899596
2861,0.60578126
2862,0.9285805
2863,0.00014465932
2864,0.9996295
2865,0.8930726
2866,0.99977857
2867,0.9996081
2868,1.4822938e-05
2869,0.925505
2870,0.9992311
2871,0.88406146
2872,3.4293222e-07
2873,4.3360282e-07
2874,1.1152165e-08
2875,0.85122997
2876,0.99970406
2877,0.9824379
2878,0.17428522
2879,0.009987237
2880,0.99923956
2881,0.48135832
2882,0.88225394
2883,0.9852224
2884,0.0017755986
2885,0.0040853587
2886,0.99576265
2887,0.8564743
2888,0.012242532
2889,0.9999999
2890,0.992357
2891,0.88093024
2892,0.89936477
2893,0.019679138
2894,0.99982566
2895,0.022206033
2896,0.9873861
2897,0.9987509
2898,0.8312542
2899,0.8843806
2900,0.0012614821
2901,0.9999976
2902,0.9494634
2903,0.59985614
2904,0.42561546
2905,0.8850911
2906,0.9992895
2907,0.0020429338
2908,9.185232e-05
2909,0.00020534339
2910,0.0021023282
2911,1.0
2912,0.99999964
2913,0.99646926
2914,0.000208056
2915,0.999869
2916,0.0012324941
2917,0.003311848
2918,0.7819875
2919,1.4344192e-06
2920,0.0005673078
2921,0.00020457013
2922,0.037201345
2923,9.141646e-05
2924,0.999225
2925,0.00347104
2926,0.99929667
2927,0.99995196
2928,0.002582681
2929,0.9982728
2930,0.017147738
2931,0.8122594
2932,0.9999999
2933,0.71199065
2934,0.9153252
2935,1.0
2936,0.0030378813
2937,0.0010860659
2938,0.40740526
2939,0.92254746
2940,0.45743507
2941,0.0001294464
2942,0.5185521
2943,0.874197
2944,0.9972428
2945,0.9999999
2946,0.9988617
2947,0.0006172018
2948,0.8875984
2949,0.99939954
2950,0.9999999
2951,0.0022076725
2952,0.999833
2953,0.00014557177
2954,0.1502564
2955,0.99999976
2956,0.89088976
2957,0.89673483
2958,7.664812e-06
2959,1.588272e-07
2960,0.9982009
2961,0.001395117
2962,0.9974661
2963,0.99767643
2964,0.99870205
2965,0.99998724
2966,0.9999795
2967,0.9979177
2968,0.90327185
2969,0.8758294
2970,0.9999999
2971,0.99333304
2972,1.3054821e-06
2973,0.99980086
2974,0.8787647
2975,0.34688762
2976,0.99862015
2977,0.99938905
2978,0.021795131
2979,1.0
2980,0.88328445
2981,0.028895656
2982,0.69941366
2983,0.890731
2984,0.89700973
2985,0.9993507
2986,0.8895107
2987,0.9314229
2988,0.9995436
2989,0.967025
2990,0.9985123
2991,0.99999905
2992,0.00020569259
2993,0.99999976
2994,1.4879852e-07
2995,0.99980956
2996,0.0005345879
2997,0.9222136
2998,0.9977642
2999,0.19879133
3000,0.9995753
3001,0.99999976
3002,0.62410295
3003,0.9144054
3004,0.899026
3005,0.8040988
3006,0.19944961
3007,0.91565406
3008,0.000345512
3009,1.5916008e-05
3010,0.9971073
3011,0.9898644
3012,0.60077214
3013,0.0015478852
3014,0.99996376
3015,0.9999999
3016,0.97727716
3017,0.8890288
3018,0.47776818
3019,1.0
3020,0.0011110055
3021,0.02490226
3022,0.99997187
3023,0.99891484
3024,0.05015861
3025,0.9999511
3026,0.70760036
3027,0.99886763
3028,0.89106196
3029,0.1267415
3030,0.00012219335
3031,0.0030362038
3032,0.056590863
3033,0.85404223
3034,0.9999918
3035,0.31760216
3036,0.00045242018
3037,0.00759706
3038,0.00012704909
3039,0.9997876
3040,0.9275397
3041,0.99999905
3042,0.0055817775
3043,3.024041e-07
3044,0.99985397
3045,1.0
3046,0.006685041
3047,0.87217337
3048,0.9995191
3049,2.3983768e-07
3050,0.93342817
3051,0.99029607
3052,0.9984931
3053,0.9998349
3054,0.9999999
3055,0.3768213
3056,0.99965286
3057,0.78392243
3058,0.11509391
3059,0.29288727
3060,0.03248835
3061,0.8559948
3062,0.0013250988
3063,0.88901174
3064,0.30997047
3065,9.7309545e-08
3066,0.9998617
3067,2.8396958e-05
3068,0.7073095
3069,0.9886368
3070,0.9915221
3071,2.034393e-07
3072,0.9966979
3073,0.83811647
3074,0.8866075
3075,0.99999964
3076,0.5318901
3077,0.947485
3078,0.9999999
3079,0.8168878
3080,0.8944995
3081,0.0013924822
3082,0.99776685
3083,0.9513154
3084,0.00010629305
3085,0.98861814
3086,0.0571147
3087,0.99856263
3088,0.3448366
3089,0.19944961
3090,2.6225658e-05
3091,0.50218993
3092,0.88441247
3093,0.16494848
3094,0.003189125
3095,0.00014061628
3096,0.16419648
3097,0.99933225
3098,0.033426393
3099,9.192488e-05
3100,0.9996697
3101,0.99960643
3102,0.9080655
3103,4.7367716e-06
3104,0.9110001
3105,0.1343689
3106,0.90299374
3107,0.0002063239
3108,0.67690897
3109,0.9341793
3110,2.5442738e-05
3111,6.967424e-07
3112,0.9991887
3113,0.0015506647
3114,0.6736835
3115,0.99988127
3116,0.9981956
3117,0.9761829
3118,0.87923914
3119,0.8828534
3120,0.9970151
3121,0.9989844
3122,0.8726035
3123,0.9977642
3124,0.9738488
3125,0.9187841
3126,0.77862394
3127,0.35488698
3128,0.9999999
3129,0.8919766
3130,0.9905956
3131,0.9996625
3132,0.0064532557
3133,0.99999964
3134,0.87821007
3135,0.0013936198
3136,0.9781058
3137,0.46469164
3138,0.00045713727
3139,0.9727753
3140,0.8868982
3141,0.99995077
3142,0.17456543
3143,9.766855e-05
3144,0.9998903
3145,0.90300006
3146,0.0020941694
3147,0.01621058
3148,0.043795288
